날짜,전체,유가증권,코스닥,전체1,유가증권1,코스닥1,전체2
2012-07-06,"4,047,723","2,618,070","1,429,653","56,103","41,813","14,290","7,264,980"
2012-07-05,"4,043,956","2,628,706","1,415,250","57,977","43,393","14,584","7,233,327"
2012-07-04,"4,038,786","2,638,815","1,399,972","55,153","40,229","14,923","7,208,634"
2012-07-03,"4,058,194","2,669,321","1,388,873","56,669","41,539","15,129","7,246,092"
2012-07-02,"4,058,170","2,678,110","1,380,060","49,449","34,352","15,097","7,266,004"
2012-06-29,"4,071,870","2,694,797","1,377,073","53,026","38,403","14,623","7,268,994"
2012-06-28,"4,057,491","2,684,201","1,373,290","53,201","39,172","14,029","7,268,431"
2012-06-27,"4,025,244","2,655,748","1,369,496","60,131","45,935","14,196","7,211,484"
2012-06-26,"3,987,088","2,619,424","1,367,664","63,311","48,288","15,023","7,177,232"
2012-06-25,"3,915,144","2,551,947","1,363,197","65,950","50,919","15,031","7,150,719"
2012-06-22,"3,903,810","2,549,344","1,354,466","65,811","51,198","14,613","7,124,229"
2012-06-21,"3,906,252","2,562,198","1,344,054","60,945","47,398","13,547","7,113,791"
2012-06-20,"3,910,254","2,574,767","1,335,488","59,785","47,301","12,484","7,120,957"
2012-06-19,"3,931,038","2,600,141","1,330,896","59,787","48,181","11,606","7,109,617"
2012-06-18,"3,957,285","2,619,060","1,338,225","60,892","49,002","11,890","7,112,784"
2012-06-15,"3,986,655","2,652,819","1,333,836","60,430","47,348","13,081","7,108,484"
2012-06-14,"4,025,695","2,688,390","1,337,305","63,210","50,298","12,912","7,107,486"
2012-06-13,"4,007,389","2,677,962","1,329,427","60,583","47,849","12,734","7,189,859"
2012-06-12,"3,993,445","2,665,133","1,328,313","59,793","47,640","12,153","7,194,562"
2012-06-11,"4,026,616","2,692,419","1,334,197","57,998","45,162","12,836","7,123,612"
2012-06-08,"4,066,061","2,728,156","1,337,905","54,451","42,299","12,152","7,136,259"
2012-06-07,"4,091,792","2,750,405","1,341,388","49,552","38,966","10,586","7,171,774"
2012-06-05,"4,183,673","2,815,495","1,368,178","51,897","38,459","13,438","7,191,093"
2012-06-04,"4,190,110","2,815,357","1,374,753","51,462","38,315","13,147","7,191,056"
2012-06-01,"4,191,505","2,811,330","1,380,175","50,479","38,010","12,470","7,164,318"
2012-05-31,"4,217,670","2,835,096","1,382,574","50,299","38,202","12,097","7,162,868"
2012-05-30,"4,250,438","2,865,466","1,384,972","49,740","38,126","11,614","7,152,095"
2012-05-29,"4,258,436","2,876,803","1,381,633","46,288","34,852","11,436","7,150,701"
2012-05-25,"4,283,482","2,892,383","1,391,099","36,152","25,342","10,810","7,146,378"
2012-05-24,"4,325,969","2,929,492","1,396,477","34,821","23,887","10,934","7,137,650"
2012-05-23,"4,359,516","2,957,633","1,401,883","39,566","30,114","9,452","7,156,091"
2012-05-22,"4,391,275","2,970,184","1,421,091","39,146","29,499","9,647","7,183,163"
2012-05-21,"4,476,280","3,022,846","1,453,434","44,056","31,327","12,729","7,197,794"
2012-05-18,"4,494,417","3,024,144","1,470,273","40,810","28,687","12,123","7,199,794"
2012-05-17,"4,554,690","3,056,137","1,498,553","44,146","29,936","14,210","7,213,034"
2012-05-16,"4,582,489","3,076,614","1,505,875","49,276","34,627","14,649","7,227,216"
2012-05-15,"4,603,624","3,087,873","1,515,751","46,911","31,049","15,862","7,233,788"
2012-05-14,"4,631,017","3,120,242","1,510,775","50,245","33,514","16,731","7,201,082"
2012-05-11,"4,610,120","3,093,347","1,516,773","49,764","32,754","17,010","7,197,785"
2012-05-10,"4,616,670","3,096,151","1,520,519","47,667","30,686","16,981","7,189,835"
2012-05-09,"4,582,325","3,067,270","1,515,055","44,578","29,744","14,834","7,194,775"
2012-05-08,"4,582,839","3,057,719","1,525,120","45,344","31,373","13,971","7,162,150"
2012-05-07,"4,589,024","3,060,213","1,528,811","45,381","31,630","13,751","7,174,689"
2012-05-04,"4,608,639","3,074,439","1,534,200","48,350","35,045","13,305","7,155,175"
2012-05-03,"4,596,215","3,062,462","1,533,753","45,355","32,738","12,617","7,150,628"
2012-05-02,"4,628,509","3,083,628","1,544,881","43,449","30,580","12,869","7,171,454"
2012-04-30,"4,674,929","3,116,616","1,558,313","40,841","29,326","11,515","7,190,109"
2012-04-27,"4,778,365","3,198,765","1,579,600","42,615","30,581","12,034","7,207,464"
2012-04-26,"4,819,308","3,225,472","1,593,836","37,489","25,245","12,244","7,217,628"
2012-04-25,"4,822,583","3,221,519","1,601,064","39,862","25,659","14,203","7,175,563"
2012-04-24,"4,873,951","3,262,714","1,611,237","39,433","25,618","13,815","7,161,837"
2012-04-23,"4,903,029","3,278,796","1,624,233","42,544","29,089","13,455","7,131,405"
2012-04-20,"4,912,883","3,289,894","1,622,989","43,649","30,812","12,837","7,111,787"
2012-04-19,"4,889,429","3,274,750","1,614,679","39,479","27,075","12,404","7,091,373"
2012-04-18,"4,879,622","3,274,838","1,604,784","38,930","26,781","12,149","7,091,958"
2012-04-17,"4,857,487","3,248,322","1,609,165","39,746","28,315","11,431","7,052,283"
2012-04-16,"4,870,933","3,265,387","1,605,546","36,419","25,743","10,676","7,096,854"
2012-04-13,"4,878,336","3,258,595","1,619,741","35,731","25,920","9,811","7,052,592"
2012-04-12,"4,922,682","3,287,336","1,635,346","35,737","25,825","9,912","7,063,764"
2012-04-10,"5,000,053","3,336,163","1,663,890","39,559","28,953","10,606","7,056,988"
2012-04-09,"5,012,064","3,338,978","1,673,086","39,038","28,779","10,259","7,034,691"
2012-04-06,"5,004,640","3,309,193","1,695,447","34,791","25,272","9,519","7,022,819"
2012-04-05,"5,070,063","3,339,806","1,730,257","36,736","25,811","10,925","7,043,497"
2012-04-04,"5,113,143","3,374,708","1,738,435","36,499","24,801","11,698","7,019,637"
2012-04-03,"5,119,039","3,371,940","1,747,099","37,016","25,649","11,367","6,977,165"
2012-04-02,"5,135,593","3,386,262","1,749,331","36,727","26,227","10,500","6,991,924"
2012-03-30,"5,202,648","3,429,577","1,773,071","41,081","28,990","12,091","6,920,699"
2012-03-29,"5,253,226","3,465,879","1,787,347","40,774","29,262","11,512","7,029,491"
2012-03-28,"5,284,344","3,483,564","1,800,780","41,094","28,619","12,475","7,022,848"
2012-03-27,"5,308,791","3,497,551","1,811,240","40,839","29,509","11,330","6,867,931"
2012-03-26,"5,289,030","3,476,600","1,812,430","39,585","28,532","11,053","6,861,097"
2012-03-23,"5,331,523","3,506,569","1,824,954","40,975","29,639","11,336","6,847,774"
2012-03-22,"5,305,981","3,484,714","1,821,267","43,254","31,662","11,592","6,828,517"
2012-03-21,"5,288,189","3,467,005","1,821,184","44,031","32,606","11,425","6,808,103"
2012-03-20,"5,261,805","3,446,131","1,815,674","42,445","31,336","11,109","6,795,928"
2012-03-19,"5,236,328","3,423,047","1,813,281","45,621","34,876","10,745","6,786,235"
2012-03-16,"5,214,895","3,411,147","1,803,748","45,189","35,092","10,097","6,774,171"
2012-03-15,"5,239,157","3,439,854","1,799,303","45,336","35,621","9,715","6,833,044"
2012-03-14,"5,199,234","3,407,596","1,791,638","47,739","37,591","10,148","6,839,837"
2012-03-13,"5,188,033","3,389,044","1,798,989","47,427","37,482","9,945","6,796,097"
2012-03-12,"5,184,650","3,388,922","1,795,728","45,606","35,260","10,346","6,790,850"
2012-03-09,"5,151,094","3,359,798","1,791,296","45,239","35,447","9,792","6,795,843"
2012-03-08,"5,113,420","3,325,220","1,788,200","46,377","36,741","9,636","6,781,142"
2012-03-07,"5,094,260","3,295,958","1,798,302","49,792","39,178","10,614","6,743,892"
2012-03-06,"5,078,150","3,279,565","1,798,585","52,326","41,146","11,180","6,729,661"
2012-03-05,"5,079,652","3,291,616","1,788,036","50,942","39,834","11,108","6,731,186"
2012-03-02,"5,102,224","3,322,068","1,780,156","46,662","35,297","11,365","6,759,580"
2012-02-29,"5,086,991","3,307,324","1,779,667","46,487","35,251","11,236","6,967,177"
2012-02-28,"5,088,709","3,303,647","1,785,062","45,558","34,366","11,192","6,950,864"
2012-02-27,"5,093,787","3,308,150","1,785,637","46,897","36,340","10,557","6,744,366"
2012-02-24,"5,091,056","3,303,120","1,787,936","46,654","35,106","11,548","6,760,168"
2012-02-23,"5,050,691","3,265,881","1,784,810","45,727","33,974","11,753","6,762,379"
2012-02-22,"5,018,308","3,246,461","1,771,847","46,550","34,573","11,977","6,733,234"
2012-02-21,"4,992,918","3,228,243","1,764,675","45,943","34,149","11,794","6,721,498"
2012-02-20,"4,932,711","3,168,568","1,764,143","45,781","33,829","11,952","6,698,593"
2012-02-17,"4,923,660","3,154,812","1,768,848","48,495","35,663","12,832","6,685,086"
2012-02-16,"4,863,781","3,112,972","1,750,809","50,570","37,221","13,349","6,699,910"
2012-02-15,"4,825,301","3,082,569","1,742,732","49,749","36,803","12,946","6,695,417"
2012-02-14,"4,785,559","3,045,934","1,739,625","53,718","38,391","15,327","6,646,623"
2012-02-13,"4,754,462","3,026,595","1,727,867","54,210","37,806","16,404","6,606,319"
2012-02-10,"4,677,208","2,956,782","1,720,426","52,901","36,017","16,884","6,622,076"
2012-02-09,"4,622,695","2,907,406","1,715,289","53,762","36,152","17,610","6,607,232"
2012-02-08,"4,609,765","2,904,487","1,705,278","56,232","39,514","16,718","6,599,390"
2012-02-07,"4,595,700","2,896,313","1,699,387","54,967","39,389","15,578","6,590,361"
2012-02-06,"4,525,000","2,840,844","1,684,156","52,567","37,943","14,624","6,551,737"
2012-02-03,"4,508,861","2,832,027","1,676,834","47,177","33,723","13,454","6,569,448"
2012-02-02,"4,490,726","2,815,836","1,674,890","41,347","28,296","13,051","6,610,429"
2012-02-01,"4,462,985","2,786,742","1,676,243","41,158","27,642","13,516","6,597,834"
2012-01-31,"4,456,540","2,776,568","1,679,972","44,710","30,543","14,167","6,577,611"
2012-01-30,"4,436,868","2,762,225","1,674,643","45,394","30,588","14,806","6,556,742"
2012-01-27,"4,435,283","2,762,962","1,672,321","44,306","30,345","13,961","6,586,382"
2012-01-26,"4,435,203","2,765,868","1,669,335","45,183","30,698","14,485","6,554,344"
2012-01-25,"4,510,675","2,831,258","1,679,417","46,701","30,584","16,117","6,576,645"
2012-01-20,"4,542,797","2,864,190","1,678,607","45,096","28,488","16,608","6,602,225"
2012-01-19,"4,573,023","2,884,055","1,688,968","45,602","28,421","17,181","6,656,995"
2012-01-18,"4,591,230","2,899,670","1,691,560","44,772","27,153","17,619","6,668,410"
2012-01-17,"4,553,986","2,871,268","1,682,718","45,788","28,059","17,729","6,638,071"
2012-01-16,"4,559,084","2,880,624","1,678,460","44,342","27,120","17,222","6,644,883"
2012-01-13,"4,543,493","2,870,179","1,673,314","44,777","27,768","17,009","6,652,616"
2012-01-12,"4,567,422","2,886,936","1,680,486","47,838","28,750","19,088","6,789,362"
2012-01-11,"4,563,042","2,900,762","1,662,280","46,055","27,732","18,323","6,828,872"
2012-01-10,"4,509,845","2,856,518","1,653,327","46,952","28,215","18,737","6,698,131"
2012-01-09,"4,477,287","2,836,887","1,640,400","47,779","27,931","19,848","6,675,309"
2012-01-06,"4,458,860","2,838,736","1,620,124","47,542","27,365","20,177","6,672,081"
2012-01-05,"4,486,676","2,892,014","1,594,662","44,338","25,289","19,049","6,681,542"
2012-01-04,"4,497,537","2,929,316","1,568,221","37,332","19,390","17,942","6,716,496"
2012-01-03,"4,478,094","2,926,496","1,551,598","33,998","17,188","16,810","6,729,735"
2012-01-02,"4,496,244","2,944,083","1,552,161","33,441","17,461","15,980","6,746,043"
2011-12-30,"4,441,111","2,912,388","1,528,723","29,473","16,105","13,368","6,859,970"
2011-12-29,"4,498,259","2,947,102","1,551,157","30,965","16,497","14,468","6,827,195"
2011-12-28,"4,560,661","2,994,460","1,566,201","33,813","18,475","15,338","6,851,950"
2011-12-27,"4,540,105","2,987,437","1,552,668","36,431","21,014","15,417","7,005,708"
2011-12-26,"4,560,504","3,018,041","1,542,463","36,318","20,734","15,584","6,984,318"
2011-12-23,"4,547,744","3,019,206","1,528,538","34,530","19,537","14,993","6,797,616"
2011-12-22,"4,559,334","3,040,758","1,518,576","33,410","17,884","15,526","6,807,829"
2011-12-21,"4,528,863","3,028,011","1,500,852","30,220","16,717","13,503","6,822,282"
2011-12-20,"4,699,055","3,141,322","1,557,733","33,404","18,791","14,613","6,842,481"
2011-12-19,"4,687,951","3,125,112","1,562,839","29,190","16,782","12,408","6,908,192"
2011-12-16,"4,675,670","3,108,589","1,567,081","31,973","19,425","12,548","6,919,329"
2011-12-15,"4,661,277","3,094,707","1,566,570","31,475","18,637","12,838","6,823,091"
2011-12-14,"4,611,037","3,068,863","1,542,174","31,268","20,178","11,090","6,731,838"
2011-12-13,"4,585,073","3,048,802","1,536,271","27,708","18,214","9,494","6,769,155"
2011-12-12,"4,555,638","3,014,334","1,541,304","31,544","22,382","9,162","6,723,363"
2011-12-09,"4,519,449","2,989,865","1,529,584","31,395","22,328","9,067","6,717,692"
2011-12-08,"4,479,435","2,968,335","1,511,100","30,332","21,481","8,851","6,710,937"
2011-12-07,"4,487,993","2,987,934","1,500,059","30,730","21,832","8,898","6,699,502"
2011-12-06,"4,452,312","2,959,901","1,492,411","29,392","20,950","8,442","6,688,087"
2011-12-05,"4,440,329","2,968,954","1,471,375","30,170","21,559","8,611","6,686,732"
2011-12-02,"4,472,865","3,019,778","1,453,087","27,035","18,978","8,057","6,756,987"
2011-12-01,"4,495,712","3,042,872","1,452,840","26,421","18,943","7,478","6,775,906"
2011-11-30,"4,567,642","3,116,083","1,451,559","23,829","16,229","7,600","6,810,738"
2011-11-29,"4,547,922","3,102,991","1,444,931","22,271","15,239","7,032","6,881,848"
2011-11-28,"4,618,194","3,154,740","1,463,454","22,606","15,024","7,582","6,860,913"
2011-11-25,"4,624,453","3,164,625","1,459,828","21,842","14,247","7,595","6,888,404"
2011-11-24,"4,696,927","3,217,299","1,479,628","23,528","15,209","8,319","6,916,387"
2011-11-23,"4,637,875","3,167,739","1,470,136","20,563","14,062","6,501","6,852,184"
2011-11-22,"4,659,360","3,189,468","1,469,892","20,117","13,867","6,250","6,807,096"
2011-11-21,"4,621,468","3,159,635","1,461,833","19,638","13,372","6,266","6,780,408"
2011-11-18,"4,518,618","3,081,227","1,437,391","20,490","14,482","6,008","6,768,680"
2011-11-17,"4,555,998","3,105,593","1,450,405","19,136","13,009","6,127","6,734,943"
2011-11-16,"4,547,607","3,104,705","1,442,902","18,276","12,514","5,762","6,905,211"
2011-11-15,"4,549,091","3,128,602","1,420,489","12,378","8,807","3,571","6,890,895"
2011-11-14,"4,504,030","3,094,648","1,409,382","7,296","5,142","2,154","6,717,402"
2011-11-11,"4,502,705","3,089,942","1,412,763",5,0,5,"6,720,983"
2011-11-10,"4,492,054","3,092,154","1,399,900",5,0,5,"6,813,151"
2011-11-09,"4,529,505","3,132,618","1,396,887",5,0,5,"6,745,275"
2011-11-08,"4,499,931","3,108,209","1,391,722",5,0,5,"6,634,576"
2011-11-07,"4,449,436","3,089,258","1,360,178",5,0,5,"6,674,450"
2011-11-04,"4,490,821","3,117,749","1,373,072",5,0,5,"6,668,600"
2011-11-03,"4,440,725","3,070,286","1,370,439",5,0,5,"6,758,073"
2011-11-02,"4,370,648","3,007,985","1,362,663",5,0,5,"6,684,486"
2011-11-01,"4,333,447","2,977,461","1,355,986",5,0,5,"6,642,681"
2011-10-31,"4,402,133","3,058,560","1,343,573",5,0,5,"6,642,298"
2011-10-28,"4,375,159","3,038,024","1,337,135",5,0,5,"6,636,647"
2011-10-27,"4,304,232","2,980,615","1,323,617",5,0,5,"6,584,112"
2011-10-26,"4,318,129","3,008,415","1,309,714",5,0,5,"6,584,359"
2011-10-25,"4,316,261","3,021,450","1,294,811",5,0,5,"6,600,216"
2011-10-24,"4,264,448","2,984,065","1,280,383",5,0,5,"6,638,954"
2011-10-21,"4,278,822","2,989,559","1,289,263",5,0,5,"6,564,093"
2011-10-20,"4,248,566","2,981,550","1,267,016",5,0,5,"6,519,477"
2011-10-19,"4,209,818","2,970,308","1,239,510",5,0,5,"6,493,508"
2011-10-18,"4,166,404","2,947,427","1,218,977",5,0,5,"6,497,363"
2011-10-17,"4,123,990","2,937,771","1,186,219",5,0,5,"6,509,041"
2011-10-14,"4,118,838","2,946,109","1,172,729",5,0,5,"6,513,432"
2011-10-13,"4,029,001","2,893,312","1,135,689",5,0,5,"6,524,773"
2011-10-12,"4,090,314","2,959,426","1,130,888",294,115,179,"6,512,110"
2011-10-11,"4,039,832","2,931,159","1,108,673","1,035",623,412,"6,460,625"
2011-10-10,"4,109,916","3,006,478","1,103,438","1,346",812,534,"6,467,095"
2011-10-07,"4,156,348","3,050,191","1,106,157","1,650",929,721,"6,501,096"
2011-10-06,"4,244,778","3,118,980","1,125,798","1,998","1,206",792,"6,533,442"
2011-10-05,"4,248,528","3,111,337","1,137,191","2,112","1,252",860,"6,524,805"
2011-10-04,"4,252,637","3,121,159","1,131,478","2,198","1,325",873,"6,707,284"
2011-09-30,"4,221,723","3,094,536","1,127,187","2,289","1,402",887,"6,726,427"
2011-09-29,"4,281,778","3,151,373","1,130,405","2,547","1,656",891,"6,731,999"
2011-09-28,"4,298,757","3,164,480","1,134,277","2,882","1,970",912,"6,808,241"
2011-09-27,"4,620,450","3,401,059","1,219,391","3,186","2,247",939,"6,934,560"
2011-09-26,"4,695,347","3,444,874","1,250,473","3,990","3,003",987,"6,951,937"
2011-09-23,"4,692,333","3,435,688","1,256,645","4,126","3,127",999,"6,915,288"
2011-09-22,"4,668,690","3,419,605","1,249,085","4,283","3,227","1,056","6,891,373"
2011-09-21,"4,638,694","3,400,285","1,238,409","4,526","3,424","1,102","6,895,819"
2011-09-20,"4,686,128","3,439,060","1,247,068","5,018","3,842","1,176","6,886,914"
2011-09-19,"4,708,721","3,481,255","1,227,466","5,591","3,880","1,711","6,940,923"
2011-09-16,"4,749,417","3,500,455","1,248,962","6,437","4,170","2,267","6,958,080"
2011-09-15,"4,831,920","3,556,559","1,275,361","7,076","4,624","2,452","6,954,620"
2011-09-14,"4,836,735","3,559,038","1,277,697","7,876","5,000","2,876","6,959,088"
2011-09-09,"4,939,546","3,653,241","1,286,305","9,467","5,156","4,311","6,961,131"
2011-09-08,"4,860,534","3,593,166","1,267,368","9,759","5,409","4,350","6,990,704"
2011-09-07,"4,902,815","3,594,904","1,307,911","10,621","5,542","5,079","7,016,370"
2011-09-06,"4,851,974","3,536,067","1,315,907","11,181","5,967","5,214","7,026,906"
2011-09-05,"4,791,652","3,487,613","1,304,039","11,367","6,110","5,257","7,006,242"
2011-09-02,"4,844,018","3,553,788","1,290,230","11,645","6,324","5,321","6,986,207"
2011-09-01,"4,842,710","3,560,474","1,282,236","11,750","6,353","5,397","7,055,270"
2011-08-31,"4,856,360","3,589,127","1,267,233","11,968","6,519","5,449","7,026,937"
2011-08-30,"4,842,819","3,591,862","1,250,957","12,212","6,724","5,488","7,011,554"
2011-08-29,"4,846,639","3,597,288","1,249,351","12,468","6,907","5,561","7,021,468"
2011-08-26,"4,885,879","3,629,491","1,256,388","13,204","7,569","5,635","7,024,606"
2011-08-25,"4,941,447","3,687,004","1,254,443","14,037","8,286","5,751","7,019,649"
2011-08-24,"4,967,463","3,720,652","1,246,811","14,416","8,639","5,777","7,084,790"
2011-08-23,"5,111,628","3,841,973","1,269,655","15,504","9,551","5,953","7,164,735"
2011-08-22,"5,289,174","3,997,419","1,291,755","17,165","11,017","6,148","7,293,627"
2011-08-19,"5,300,832","4,017,347","1,283,485","17,695","11,480","6,215","7,277,666"
2011-08-18,"5,293,264","4,029,597","1,263,667","18,153","11,881","6,272","7,258,403"
2011-08-17,"5,312,446","4,066,798","1,245,648","18,992","12,543","6,449","7,225,413"
2011-08-16,"5,402,437","4,151,504","1,250,933","19,801","13,246","6,555","7,229,895"
2011-08-12,"5,393,020","4,147,308","1,245,712","21,260","14,599","6,661","7,285,333"
2011-08-11,"5,431,630","4,158,400","1,273,230","23,279","16,403","6,876","7,246,056"
2011-08-10,"5,683,222","4,314,466","1,368,756","25,298","17,045","8,253","7,459,020"
2011-08-09,"6,041,884","4,593,730","1,448,154","27,317","18,321","8,996","7,498,348"
2011-08-08,"6,342,425","4,841,846","1,500,579","33,534","22,424","11,110","7,515,530"
2011-08-05,"6,423,158","4,908,035","1,515,123","38,355","25,738","12,617","7,480,781"
2011-08-04,"6,391,657","4,875,802","1,515,855","42,733","29,680","13,053","7,360,560"
2011-08-03,"6,354,818","4,845,748","1,509,070","43,000","29,672","13,328","7,296,319"
2011-08-02,"6,313,588","4,828,707","1,484,881","41,424","28,299","13,125","7,280,350"
2011-08-01,"6,349,629","4,862,960","1,486,669","43,443","30,010","13,433","7,264,345"
2011-07-29,"6,330,181","4,857,692","1,472,489","44,436","30,781","13,655","7,346,163"
2011-07-28,"6,315,514","4,869,198","1,446,316","44,277","31,097","13,180","7,327,120"
2011-07-27,"6,251,204","4,817,823","1,433,381","44,759","31,656","13,103","7,441,288"
2011-07-26,"6,268,563","4,836,330","1,432,233","44,903","31,634","13,269","7,231,554"
2011-07-25,"6,279,148","4,855,982","1,423,166","44,494","31,067","13,427","7,221,902"
2011-07-22,"6,286,148","4,866,375","1,419,773","46,226","32,219","14,007","7,179,988"
2011-07-21,"6,277,412","4,875,213","1,402,199","45,308","31,081","14,227","7,209,758"
2011-07-20,"6,226,097","4,838,849","1,387,248","45,800","31,946","13,854","7,216,438"
2011-07-19,"6,205,112","4,827,776","1,377,336","46,136","32,274","13,862","7,201,890"
2011-07-18,"6,186,993","4,814,364","1,372,629","45,242","32,096","13,146","7,174,006"
2011-07-15,"6,155,011","4,781,112","1,373,899","44,707","31,764","12,943","7,169,086"
2011-07-14,"6,088,158","4,719,046","1,369,112","42,921","30,083","12,838","7,202,133"
2011-07-13,"6,041,540","4,672,243","1,369,297","47,292","33,890","13,402","7,279,432"
2011-07-12,"6,026,132","4,668,352","1,357,780","46,766","34,674","12,092","7,236,666"
2011-07-11,"6,002,210","4,655,092","1,347,118","47,239","35,283","11,956","6,994,496"
2011-07-08,"6,023,048","4,684,565","1,338,483","45,116","33,132","11,984","6,988,263"
2011-07-07,"5,970,171","4,639,105","1,331,066","46,377","33,982","12,395","6,998,617"
2011-07-06,"5,977,058","4,657,899","1,319,159","46,218","34,087","12,131","7,059,929"
2011-07-05,"5,997,600","4,686,927","1,310,673","50,413","38,787","11,626","7,049,792"
2011-07-04,"6,033,597","4,729,259","1,304,338","49,851","38,254","11,597","7,288,365"
2011-07-01,"6,088,890","4,785,508","1,303,382","47,179","36,331","10,848","7,332,053"
2011-06-30,"6,127,337","4,822,675","1,304,662","45,503","34,605","10,898","7,156,780"
2011-06-29,"6,184,144","4,876,426","1,307,718","45,200","33,792","11,408","7,188,569"
2011-06-28,"6,139,486","4,832,077","1,307,409","46,773","35,705","11,068","7,141,720"
2011-06-27,"6,157,799","4,857,493","1,300,306","45,968","35,617","10,351","7,189,193"
2011-06-24,"6,135,378","4,835,682","1,299,696","46,699","36,907","9,792","7,213,605"
2011-06-23,"6,171,474","4,870,154","1,301,320","43,411","34,162","9,249","7,026,135"
2011-06-22,"6,192,131","4,888,705","1,303,426","42,916","33,690","9,226","7,044,419"
2011-06-21,"6,238,982","4,919,843","1,319,139","39,600","31,345","8,255","7,038,830"
2011-06-20,"6,278,058","4,949,561","1,328,497","40,445","32,008","8,437","7,089,981"
2011-06-17,"6,281,575","4,948,795","1,332,780","41,496","33,007","8,489","7,045,150"
2011-06-16,"6,326,402","4,991,691","1,334,711","41,115","32,503","8,612","7,025,792"
2011-06-15,"6,331,680","4,994,397","1,337,283","38,336","29,914","8,422","7,048,892"
2011-06-14,"6,414,759","5,057,615","1,357,144","37,536","29,180","8,356","7,074,548"
2011-06-13,"6,472,741","5,103,885","1,368,856","36,009","27,529","8,480","7,064,018"
2011-06-10,"6,389,447","5,014,787","1,374,660","34,723","25,995","8,728","7,047,049"
2011-06-09,"6,385,199","5,001,496","1,383,703","36,926","28,351","8,575","7,038,173"
2011-06-08,"6,388,478","4,993,271","1,395,207","42,129","33,303","8,826","7,003,172"
2011-06-07,"6,415,730","5,009,544","1,406,186","41,460","32,799","8,661","7,013,193"
2011-06-03,"6,413,172","4,995,780","1,417,392","43,475","33,893","9,582","7,121,662"
2011-06-02,"6,435,347","5,015,246","1,420,101","44,335","34,426","9,909","7,018,683"
2011-06-01,"6,503,482","5,081,765","1,421,717","37,545","28,233","9,312","7,099,403"
2011-05-31,"6,511,139","5,083,878","1,427,261","39,387","29,948","9,439","7,138,726"
2011-05-30,"6,555,874","5,121,764","1,434,110","39,924","30,523","9,401","7,116,304"
2011-05-27,"6,563,015","5,125,878","1,437,137","33,651","24,970","8,681","7,148,084"
2011-05-26,"6,664,313","5,210,403","1,453,910","33,445","24,743","8,702","7,155,954"
2011-05-25,"6,660,716","5,196,706","1,464,010","30,591","22,171","8,420","7,352,571"
2011-05-24,"6,707,598","5,223,904","1,483,694","35,000","26,441","8,559","7,229,705"
2011-05-23,"6,752,136","5,248,765","1,503,371","35,299","26,456","8,843","7,175,471"
2011-05-20,"6,845,136","5,311,540","1,533,596","38,905","29,704","9,201","7,139,937"
2011-05-19,"6,875,535","5,327,958","1,547,577","37,382","27,446","9,936","6,574,408"
2011-05-18,"6,865,560","5,309,080","1,556,480","37,344","27,360","9,984","7,097,911"
2011-05-17,"6,853,305","5,284,894","1,568,411","39,020","29,473","9,547","7,084,763"
2011-05-16,"6,862,812","5,292,365","1,570,447","41,769","32,416","9,353","7,060,866"
2011-05-13,"6,783,339","5,204,027","1,579,312","44,097","34,996","9,101","7,163,938"
2011-05-12,"6,820,294","5,232,711","1,587,583","40,029","31,573","8,456","7,157,569"
2011-05-11,"6,870,504","5,266,585","1,603,919","36,480","28,466","8,014","6,949,680"
2011-05-09,"6,866,450","5,250,257","1,616,193","38,143","30,519","7,624","6,940,549"
2011-05-06,"6,880,585","5,255,959","1,624,626","37,584","29,686","7,898","6,964,080"
2011-05-04,"6,877,554","5,250,400","1,627,154","41,725","34,461","7,264","6,928,547"
2011-05-03,"6,879,678","5,250,584","1,629,094","38,914","31,665","7,249","6,950,421"
2011-05-02,"6,912,754","5,276,055","1,636,699","41,498","34,041","7,457","6,904,530"
2011-04-29,"6,896,139","5,253,965","1,642,174","40,858","33,113","7,745","6,939,681"
2011-04-28,"6,900,403","5,253,969","1,646,434","46,467","38,272","8,195","6,931,535"
2011-04-27,"6,859,545","5,204,430","1,655,115","44,990","36,722","8,268","6,911,671"
2011-04-26,"6,794,418","5,139,379","1,655,039","42,040","34,216","7,824","6,868,565"
2011-04-25,"6,726,848","5,066,242","1,660,606","43,728","35,440","8,288","6,833,207"
2011-04-22,"6,742,125","5,077,416","1,664,709","42,878","34,177","8,701","7,006,855"
2011-04-21,"6,723,357","5,068,348","1,655,009","40,588","32,202","8,386","6,858,203"
2011-04-20,"6,655,942","5,004,247","1,651,695","43,065","34,408","8,657","6,839,330"
2011-04-19,"6,608,145","4,953,879","1,654,266","41,537","32,424","9,113","6,816,943"
2011-04-18,"6,525,781","4,875,093","1,650,688","40,406","31,180","9,226","6,761,773"
2011-04-15,"6,471,752","4,820,038","1,651,714","39,952","30,797","9,155","6,730,138"
2011-04-14,"6,418,522","4,777,570","1,640,952","38,552","28,938","9,614","6,717,468"
2011-04-13,"6,380,675","4,731,602","1,649,073","42,718","32,913","9,805","6,668,321"
2011-04-12,"6,321,566","4,685,864","1,635,702","42,688","32,437","10,251","6,649,845"
2011-04-11,"6,255,452","4,628,425","1,627,027","41,698","30,920","10,778","6,630,542"
2011-04-08,"6,196,043","4,575,672","1,620,371","41,410","30,806","10,604","6,611,450"
2011-04-07,"6,169,312","4,556,786","1,612,526","37,866","27,416","10,450","6,602,635"
